Student Name,Gender,Student No.,Gapps Account,,,Grade,Course 1,Course 1 Title,Course 1 Credit Value,Course 2,Course 2 Title,Course 2 Credit Value,Course 3,Course 3 Title,Course 3 Credit Value,Course 4,Course 4 Title,Course 4 Credit Value,Course 5,Course 5 Title,Course 5 Credit Value,Course 6,Course 6 Title,Course 6 Credit Value,Course 7,Course 7 Title,Course 7 Credit Value,Course 8,Course 8 Title,Course 8 Credit Value,Course 9,Course 9 Title,Course 9 Credit Value,Course 10,Course 10 Title,Course 10 Credit Value,Course 11,Course 11 Title,Course 11 Credit Value,Total Courses,Alternate Course 1,Alternate Course 1 Title,Alternate Course 1 Credit Value,Alternate Course 2,Alternate Course 2 Title,Alternate Course 2 Credit Value,Alternate Course 3,Alternate Course 3 Title,Alternate Course 3 Credit Value
"Fayina,Minerva",F,403769737,403769737@gapps.yrdsb.ca,,,11,BAF3M1,Financial Accounting Fundamentals,1,ENG3U1,English,1,ICS3U6,Introduction to Computer Science,1,MCR3U6,Functions,1,MDM4U1,Mathematics of Data Management,1,SBI3U1,Biology,1,SCH3U1,Chemistry,1,SPH3U1,Physics,1,ZREMOT,Remote Holding Code,0,,,,,,,9,HSP3U1,"Introduction to Anthropology, Psychology & Sociology (Alternate)",1,IDC3O1,Interdisciplinary Studies (Alternate),1,,,
"Jeni,Adrea",M,432161584,432161584@gapps.yrdsb.ca,,,10,AMI2O1,Instrumental Music-Band,1,AMR2O1,Repertoire,1,CHC2DG,Canadian History Since World War I,1,CHV2O1,Civics and Citizenship,0.5,ENG2DG,English,1,GLC2O1,Career Studies,0.5,HFN2O1,Food and Nutrition,1,MPM2DG,Principles of Mathematics,1,SNC2DG,Science,1,TEJ2O1,Computer Technology,1,,,,10,ICS2OG,Intro to Computer Studies (Alternate),1,PAF2O9,Personal and Fitness Activities-Male (Alternate),1,,,
"Margi,Reyna",F,409081802,409081802@gapps.yrdsb.ca,,,12,ENG4U1,English,1,FSF1P1,Core French,1,MCV4U1,Calculus and Vectors,1,MDM4U1,Mathematics of Data Management,1,MHF4U1,Advanced Functions,1,SBI4U1,Biology,1,SCH3U1,Chemistry,1,SCH4U1,Chemistry,1,,,,,,,,,,8,MBF3C1,Foundations for College Mathematics (Alternate),1,MFM2P1,Foundations of Mathematics (Alternate),1,,,
"Corrinne,Eloise",M,494452500,494452500@gapps.yrdsb.ca,,,9,AMI1O4,Instrumental Music-Band,1,CGC1D1,Issues in Canadian Geography,1,ENG1D1,English,1,FSF1D1,Core French,1,MTH1W1,Mathematics,1,PPL1O9,Healthy Active Living-Male,1,SNC1D1,Science,1,TIJ1O1,Exploring Technologies,1,,,,,,,,,,8,AVI1O1,Visual Arts (Alternate),1,BTT1O1,Information and Communication Techn (Alternate),1,,,
"Heather,Juliane",F,450879724,450879724@gapps.yrdsb.ca,,,10,ADB2O1,Drama - Musical Theatre,1,AMI2O1,Instrumental Music-Band,1,AMR2O1,Repertoire,1,BBI2O7,Introduction to Business,1,CHC2D1,Canadian History Since World War I,1,CHV2O1,Civics and Citizenship,0.5,ENG2D1,English,1,GLC2O1,Career Studies,0.5,IDC3OE,Interdisciplinary Studies,1,SNC2D1,Science,1,,,,10,,,,,,,,,
"Janna,Jo-Anne",M,438013179,438013179@gapps.yrdsb.ca,,,12,AVI4M1,Visual Arts,1,CIA4U1,Analysing Current Economic Issues,1,ENG4U1,English,1,IDC4U3,Interdisciplinary Studies,1,MCV4U1,Calculus and Vectors,1,MDM4U1,Mathematics of Data Management,1,MHF4U1,Advanced Functions,1,SCH4U1,Chemistry,1,,,,,,,,,,8,BBB4M1,International Business Fundamentals (Alternate),1,BOH4M1,Business Leadership:  Management Fu (Alternate),1,,,
"Gratia,Lorrayne",F,479561448,479561448@gapps.yrdsb.ca,,,10,AMV2O1,Music - Vocal/Choral,1,AVI2O1,Visual Arts,1,CHV2O1,Civics and Citizenship,0.5,ENG2D1,English,1,FSF2D1,Core French,1,GLC2O1,Career Studies,0.5,MPM2D1,Principles of Mathematics,1,PAI2O1,Individual & Small Group Activities,1,SNC2D1,Science,1,,,,,,,9,BBI2O1,Introduction to Business (Alternate),1,,,,,,
"Loria,Aeriel",M,418260293,418260293@gapps.yrdsb.ca,,,10,AMR2O1,Repertoire,1,AVI2O1,Visual Arts,1,BBI2O1,Introduction to Business,1,CHV2O1,Civics and Citizenship,0.5,ENG2D1,English,1,GLC2O1,Career Studies,0.5,ICS2O1,Introduction to Computer Studies,1,MCR3U6,Functions,1,MPM2D1,Principles of Mathematics,1,SNC2D1,Science,1,,,,10,HFN2O1,Food and Nutrition (Alternate),1,TEJ2O1,Computer Technology (Alternate),1,,,
"Sioux,Catriona",F,454648508,454648508@gapps.yrdsb.ca,,,12,BAT4M1,Financial Accounting Principles,1,ENG4U1,English,1,ICS4UE,Computer Science,1,MCV4UE,Calculus and Vectors,1,MHF4U6,Advanced Functions,1,SCH4U1,Chemistry,1,SPH4UE,Physics,1,,,,,,,,,,,,,7,EWC4U1,The Writer's Craft (Alternate),1,BBB4M1,International Business Fundamentals (Alternate),1,,,
"Twila,Henryetta",M,433846623,433846623@gapps.yrdsb.ca,,,10,BAF3M1,Financial Accounting Fundamentals,1,CHC2DG,Canadian History Since World War I,1,CHV2O1,Civics and Citizenship,0.5,ENG2D1,English,1,GLC2O1,Career Studies,0.5,MPM2D2,Principles of Mathematics,1,SBI3U1,Biology,1,SCH3U1,Chemistry,1,SNC2D2,Science,1,ZREMOT,Remote Holding Code,0,,,,10,,,,,,,,,
"Liuka,Neda",F,432404801,432404801@gapps.yrdsb.ca,,,11,BBB4M1,International Business Fundamentals,1,CIA4UE,Analysing Current Economic Issues,1,CLU3M1,Understanding Canadian Law,1,ENG3UE,English,1,FSF3U1,Core French,1,MCR3U6,Functions,1,SBI3U1,Biology,1,SCH3U6,Chemistry,1,,,,,,,,,,8,,,,,,,,,
"Erminie,Jenine",F,407793293,407793293@gapps.yrdsb.ca,,,12,ENG4UE,English,1,MCV4U1,Calculus and Vectors,1,MDM4U1,Mathematics of Data Management,1,MDM4UE,Mathematics of Data Management,1,MHF4U1,Advanced Functions,1,SBI4U1,Biology,1,SCH4U1,Chemistry,1,SPH4U1,Physics,1,,,,,,,,,,8,,,,,,,,,
"Dierdre,Adel",M,483800258,483800258@gapps.yrdsb.ca,,,10,AMR2O1,Repertoire,1,BBI2O7,Introduction to Business,1,CHC2D1,Canadian History Since World War I,1,ENG2D1,English,1,IDC3OE,Interdisciplinary Studies,1,MCR3U6,Functions,1,MPM2D1,Principles of Mathematics,1,SBI3U6,Biology,1,SNC2D1,Science,1,,,,,,,9,SPH3U1,Physics (Alternate),1,SCH3U6,Chemistry (Alternate),1,,,
"Adelle,Orsa",F,422232238,422232238@gapps.yrdsb.ca,,,10,AWQ3M1,Visual Arts - Photography,1,BAF3M1,Financial Accounting Fundamentals,1,BBI2O1,Introduction to Business,1,CHV2O1,Civics and Citizenship,0.5,ENG2D1,English,1,GLC2O1,Career Studies,0.5,MCR3U6,Functions,1,MPM2D1,Principles of Mathematics,1,SNC2D1,Science,1,ZREMOT,Remote Holding Code,0,,,,10,,,,,,,,,
"Cacilia,Phyllys",M,443178645,443178645@gapps.yrdsb.ca,,,9,AMI1O1,Instrumental Music-Band,1,AMR1O1,Repertoire,1,BTT1O1,Information and Communication Techn,1,CGC1D1,Issues in Canadian Geography,1,ENG1D1,English,1,FSF1D1,Core French,1,MTH1W1,Mathematics,1,PPL1O9,Healthy Active Living-Male,1,SNC1D1,Science,1,,,,,,,9,ICS2O1,Introduction to Computer Studies (Alternate),1,TDJ3M1,Technological Design (Alternate),1,,,
"Cherice,Rebecka",M,413967232,413967232@gapps.yrdsb.ca,,,12,BBB4M1,International Business Fundamentals,1,ENG4U1,English,1,ICS4U1,Computer Science,1,MCV4U1,Calculus and Vectors,1,MHF4U1,Advanced Functions,1,SPH4U1,Physics,1,TEJ4M1,Computer Engineering Technology,1,,,,,,,,,,,,,7,BOH4M1,Business Leadership:  Management Fu (Alternate),1,PSK4U1,Introductory Kinesiology (Alternate),1,,,
"Babara,Junina",F,447684439,447684439@gapps.yrdsb.ca,,,10,AMR2O1,Repertoire,1,BBI2O1,Introduction to Business,1,CHC2DG,Canadian History Since World War I,1,ENG2DG,English,1,ICS3U6,Introduction to Computer Science,1,MCR3U6,Functions,1,MPM2DG,Principles of Mathematics,1,SNC2DG,Science,1,TGJ2O1,Communications Technology,1,,,,,,,9,AMI2O1,Instrumental Music-Band (Alternate),1,,,,,,
"Hannis,Maure",M,427411428,427411428@gapps.yrdsb.ca,,,9,AVI1O1,Visual Arts,1,CGC1DG,Issues in Canadian Geography,1,ENG1DG,English,1,FSF1DG,Core French,1,ICS2OG,Intro to Computer Studies,1,MTH1WG,Mathematics,1,PPL1O9,Healthy Active Living-Male,1,SNC1DG,Science,1,,,,,,,,,,8,TIJ1O1,Exploring Technologies (Alternate),1,BBI2O1,Introduction to Business (Alternate),1,,,
"Willamina,Avie",M,444578798,444578798@gapps.yrdsb.ca,,,12,CIA4UE,Analysing Current Economic Issues,1,ENG4U1,English,1,ICS4UE,Computer Science,1,MDM4UE,Mathematics of Data Management,1,SCH4UE,Chemistry,1,SPH4UE,Physics,1,,,,,,,,,,,,,,,,6,CLN4U1,Canadian and International Law (Alternate),1,IDC4U1,Interdisciplinary Studies (Alternate),1,,,
"Emlynn,Tandy",M,426245052,426245052@gapps.yrdsb.ca,,,10,BBI2O1,Introduction to Business,1,CHC2D1,Canadian History Since World War I,1,CHV2O1,Civics and Citizenship,0.5,ENG2D1,English,1,GLC2O1,Career Studies,0.5,ICS2O1,Introduction to Computer Studies,1,MPM2D1,Principles of Mathematics,1,PPL2O9,Healthy Active Living Education-Male,1,SNC2D1,Science,1,,,,,,,9,HFN2O1,Food and Nutrition (Alternate),1,,,,,,
"Haley,Malia",M,497032540,497032540@gapps.yrdsb.ca,,,12,AMI4M1,Instrumental Music-Band,1,AMR4M1,Repertoire,1,ENG4U1,English,1,ICS4UE,Computer Science,1,MCV4U1,Calculus and Vectors,1,MHF4U1,Advanced Functions,1,SCH4U1,Chemistry,1,SPH4U1,Physics,1,,,,,,,,,,8,HFA4U1,Nutrition and Health (Alternate),1,,,,,,
"Clare,Edith",M,430768228,430768228@gapps.yrdsb.ca,,,9,AVI1O1,Visual Arts,1,CGC1DG,Issues in Canadian Geography,1,ENG1DG,English,1,FSF1DG,Core French,1,ICS2OG,Intro to Computer Studies,1,MTH1WG,Mathematics,1,PPL1O9,Healthy Active Living-Male,1,SNC1DG,Science,1,,,,,,,,,,8,TIJ1O1,Exploring Technologies (Alternate),1,BBI2O1,Introduction to Business (Alternate),1,,,
"Maisie,Halette",F,426891661,426891661@gapps.yrdsb.ca,,,9,AMR1O1,Repertoire,1,AVI1O1,Visual Arts,1,CGC1D1,Issues in Canadian Geography,1,ENG1D1,English,1,FSF1D1,Core French,1,MTH1W7,Mathematics,1,PPL1O8,Healthy Active Living-Female,1,SNC1D7,Science,1,TIJ1O1,Exploring Technologies,1,,,,,,,9,BTT1O1,Information and Communication Techn (Alternate),1,ICS2O1,Introduction to Computer Studies (Alternate),1,,,
"Robinett,Cate",F,421374109,421374109@gapps.yrdsb.ca,,,10,BBI2O7,Introduction to Business,1,CHC2D1,Canadian History Since World War I,1,ENG2D1,English,1,HFN2O1,Food and Nutrition,1,IDC3OE,Interdisciplinary Studies,1,MPM2D1,Principles of Mathematics,1,SNC2D1,Science,1,TGJ2O1,Communications Technology,1,,,,,,,,,,8,TEJ2O1,Computer Technology (Alternate),1,AWJ2O1,Visual Arts- Stage Design (Alternate),1,,,
"Laurie,Anderea",M,477396663,477396663@gapps.yrdsb.ca,,,10,AWC2O1,Visual Arts- Ceramics,1,BBI2O1,Introduction to Business,1,CHV2O1,Civics and Citizenship,0.5,ENG2D1,English,1,GLC2O1,Career Studies,0.5,ICS2O1,Introduction to Computer Studies,1,MPM2D1,Principles of Mathematics,1,SCH3U1,Chemistry,1,SNC2D1,Science,1,,,,,,,9,SBI3U1,Biology (Alternate),1,TEJ2O1,Computer Technology (Alternate),1,,,
"Justine,Estell",F,403371284,403371284@gapps.yrdsb.ca,,,12,ENG4U1,English,1,MCV4U1,Calculus and Vectors,1,MHF4U1,Advanced Functions,1,SBI4U1,Biology,1,SCH4U1,Chemistry,1,SPH4U1,Physics,1,,,,,,,,,,,,,,,,6,PSK4U1,Introductory Kinesiology (Alternate),1,,,,,,
"Belinda,Mel",M,431092708,431092708@gapps.yrdsb.ca,,,11,BAF3M1,Financial Accounting Fundamentals,1,CLU3M1,Understanding Canadian Law,1,ENG3UE,English,1,ICS3U1,Introduction to Computer Science,1,MDM4UE,Mathematics of Data Management,1,SCH3U1,Chemistry,1,SPH3U1,Physics,1,TEJ3M1,Computer Engineering Technology,1,,,,,,,,,,8,HSP3U1,"Introduction to Anthropology, Psychology & Sociology (Alternate)",1,,,,,,
"Eloisa,Vivianne",F,489639679,489639679@gapps.yrdsb.ca,,,10,AMI2O1,Instrumental Music-Band,1,AMR2O1,Repertoire,1,BBI2O7,Introduction to Business,1,CHC2D1,Canadian History Since World War I,1,ENG2D1,English,1,FSF2D1,Core French,1,IDC3OE,Interdisciplinary Studies,1,MPM2D1,Principles of Mathematics,1,SNC2D1,Science,1,,,,,,,9,AWC2O1,Visual Arts- Ceramics (Alternate),1,HFN2O1,Food and Nutrition (Alternate),1,,,
"Cinda,Meridith",F,463446790,463446790@gapps.yrdsb.ca,,,9,AMI1O1,Instrumental Music-Band,1,AMR1O1,Repertoire,1,BTT1O1,Information and Communication Techn,1,CGC1D1,Issues in Canadian Geography,1,ENG1D1,English,1,FSF1D2,Core French,1,MTH1W1,Mathematics,1,PPL1O8,Healthy Active Living-Female,1,SNC1D1,Science,1,,,,,,,9,HIF1O1,"Individual, Family and Social Living (Alternate)",1,TIJ1O1,Exploring Technologies (Alternate),1,,,
"Cherida,Gwenette",F,426971112,426971112@gapps.yrdsb.ca,,,9,ADA1O1,Drama,1,CGC1D1,Issues in Canadian Geography,1,CHC2D1,Canadian History Since World War I,1,ENG1D1,English,1,FSF1D1,Core French,1,MTH1W1,Mathematics,1,PPL1O8,Healthy Active Living-Female,1,SNC1D1,Science,1,,,,,,,,,,8,,,,,,,,,
"Corissa,Brandice",F,475307667,475307667@gapps.yrdsb.ca,,,9,AVI1O1,Visual Arts,1,BTT1O1,Information and Communication Techn,1,CGC1D1,Issues in Canadian Geography,1,ENG1D1,English,1,FSF1D1,Core French,1,MTH1W1,Mathematics,1,PPL1O8,Healthy Active Living-Female,1,SNC1D1,Science,1,,,,,,,,,,8,TIJ1O1,Exploring Technologies (Alternate),1,AMI1O1,Instrumental Music-Band (Alternate),1,,,
"Blondell,Michelina",F,472646542,472646542@gapps.yrdsb.ca,,,12,ENG4U1,English,1,MCV4U1,Calculus and Vectors,1,MHF4U1,Advanced Functions,1,PSK4U1,Introductory Kinesiology,1,SBI4U1,Biology,1,SPH4U1,Physics,1,,,,,,,,,,,,,,,,6,,,,,,,,,
"Tansy,Inger",M,415682556,415682556@gapps.yrdsb.ca,,,11,AVI1O1,Visual Arts,1,CGC1D1,Issues in Canadian Geography,1,CHC2D1,Canadian History Since World War I,1,CHV2OL,Civics and Citizenship,0.5,ESLDO1,"English as a Second Language, Level 4",1,ESLEO1,"English as a Second Language, Level 5",1,GLC2OL,Career Studies,0.5,MPM2D2,Principles of Mathematics,1,SNC2D1,Science,1,,,,,,,9,,,,,,,,,
"Catlin,Nance",M,449622708,449622708@gapps.yrdsb.ca,,,11,AMI3M1,Instrumental Music-Band,1,AMR3M1,Repertoire,1,ENG3U1,English,1,ICS3U1,Introduction to Computer Science,1,MCR3U1,Functions,1,SCH3U1,Chemistry,1,SPH3U1,Physics,1,TDJ3M1,Technological Design,1,TEJ3M1,Computer Engineering Technology,1,,,,,,,9,HFC3M1,Food and Culture (Alternate),1,SBI3U1,Biology (Alternate),1,,,
"Agretha,Isabella",M,457803479,457803479@gapps.yrdsb.ca,,,11,CLU3M1,Understanding Canadian Law,1,ENG3U1,English,1,ENG4UE,English,1,MCR3U6,Functions,1,MDM4U1,Mathematics of Data Management,1,SBI3U6,Biology,1,SCH3U1,Chemistry,1,SPH3U1,Physics,1,,,,,,,,,,8,,,,,,,,,
"Brinn,Alla",F,452988192,452988192@gapps.yrdsb.ca,,,12,BBB4M1,International Business Fundamentals,1,ENG4UE,English,1,MCV4U1,Calculus and Vectors,1,MHF4U1,Advanced Functions,1,PSK4U1,Introductory Kinesiology,1,SBI4U1,Biology,1,SCH4U1,Chemistry,1,,,,,,,,,,,,,7,,,,,,,,,
"Tallou,Maddy",F,417619212,417619212@gapps.yrdsb.ca,,,10,BBI2O1,Introduction to Business,1,CHV2O1,Civics and Citizenship,0.5,ENG2D1,English,1,GLC2O1,Career Studies,0.5,HFN2O1,Food and Nutrition,1,ICS2O1,Introduction to Computer Studies,1,MPM2D1,Principles of Mathematics,1,SNC2D1,Science,1,TGJ2O1,Communications Technology,1,,,,,,,9,TEJ2O1,Computer Technology (Alternate),1,BMI3C1,"Marketing:Goods, Services, Events (Alternate)",1,,,
"Madelaine,Goldarina",M,405013689,405013689@gapps.yrdsb.ca,,,9,ADA1O1,Drama,1,CGC1D1,Issues in Canadian Geography,1,ENG1D1,English,1,FSF1P1,Core French,1,MTH1W7,Mathematics,1,PPL1O9,Healthy Active Living-Male,1,SNC1D7,Science,1,TIJ1O1,Exploring Technologies,1,,,,,,,,,,8,GLS1O1,Learning Strategies 1: Skills for Success in Secondary School (Alternate),1,BOH4M1,Business Leadership:  Management Fu (Alternate),1,,,
"Marielle,Brandise",M,435242582,435242582@gapps.yrdsb.ca,,,10,BBI2O7,Introduction to Business,1,CHC2D1,Canadian History Since World War I,1,CHV2O1,Civics and Citizenship,0.5,ENG2D1,English,1,GLC2O1,Career Studies,0.5,ICS2O1,Introduction to Computer Studies,1,IDC3OE,Interdisciplinary Studies,1,MPM2D1,Principles of Mathematics,1,SNC2D1,Science,1,,,,,,,9,TEJ2O1,Computer Technology (Alternate),1,,,,,,
"Cloe,Ulrikaumeko",F,420635813,420635813@gapps.yrdsb.ca,,,9,AVI1O1,Visual Arts,1,CGC1D1,Issues in Canadian Geography,1,ENG1D1,English,1,FSF1D1,Core French,1,HIF1O1,"Individual, Family and Social Living",1,MTH1W1,Mathematics,1,PPL1O8,Healthy Active Living-Female,1,SNC1D1,Science,1,ZREMOT,Remote Holding Code,0,,,,,,,9,TIJ1O1,Exploring Technologies (Alternate),1,BTT1O1,Information and Communication Techn (Alternate),1,,,
"Cindi,Daryn",M,471136364,471136364@gapps.yrdsb.ca,,,11,BMI3C1,"Marketing:Goods, Services, Events",1,COP3X#,Co Op Sem 1 or 2 Am or Pm,2,ENG3U1,English,1,ICS3U6,Introduction to Computer Science,1,MCR3U6,Functions,1,SCH3U1,Chemistry,1,SPH3U1,Physics,1,ZREMOT,Remote Holding Code,0,,,,,,,,,,8,BAF3M1,Financial Accounting Fundamentals (Alternate),1,TDJ3M1,Technological Design (Alternate),1,,,
"Ashien,Joby",M,435613324,435613324@gapps.yrdsb.ca,,,11,AVI2O1,Visual Arts,1,ENG3U1,English,1,ICS3U1,Introduction to Computer Science,1,SBI3U1,Biology,1,SCH3U1,Chemistry,1,SNC2DI,Science,1,SPH3U1,Physics,1,,,,,,,,,,,,,7,,,,,,,,,
"Roseanna,Wanids",F,483625401,483625401@gapps.yrdsb.ca,,,10,BBI2O1,Introduction to Business,1,CHC2D1,Canadian History Since World War I,1,CHV2O1,Civics and Citizenship,0.5,ENG2D1,English,1,GLC2O1,Career Studies,0.5,HFN2O1,Food and Nutrition,1,ICS2O2,Intro to Computer Studies,1,MPM2D1,Principles of Mathematics,1,SNC2D1,Science,1,,,,,,,9,TEJ2O1,Computer Technology (Alternate),1,,,,,,
"Bunnie,Amye",M,403476810,403476810@gapps.yrdsb.ca,,,11,AMI3M1,Instrumental Music-Band,1,AMR3M1,Repertoire,1,ENG3U1,English,1,HSP3U1,"Introduction to Anthropology, Psychology & Sociology",1,MCR3U6,Functions,1,MHF4U1,Advanced Functions,1,SCH3U1,Chemistry,1,SPH3U1,Physics,1,TEJ3M1,Computer Engineering Technology,1,,,,,,,9,AVI3M1,Visual Arts (Alternate),1,,,,,,
"Romola,Lanie",M,450432008,450432008@gapps.yrdsb.ca,,,10,AMR2O1,Repertoire,1,BBI2O7,Introduction to Business,1,CHC2DG,Canadian History Since World War I,1,CHV2O1,Civics and Citizenship,0.5,ENG2DG,English,1,FSF2DG,Core French,1,GLC2O1,Career Studies,0.5,IDC3OE,Interdisciplinary Studies,1,MPM2DG,Principles of Mathematics,1,SNC2DG,Science,1,,,,10,TGJ2O1,Communications Technology (Alternate),1,TEJ2O1,Computer Technology (Alternate),1,,,
"Lorna,Willamina",M,498918006,498918006@gapps.yrdsb.ca,,,9,AMI1O1,Instrumental Music-Band,1,AMR1O1,Repertoire,1,AVI1O1,Visual Arts,1,CGC1DG,Issues in Canadian Geography,1,ENG1DG,English,1,FSF1DG,Core French,1,MTH1WG,Mathematics,1,PPL1O9,Healthy Active Living-Male,1,SNC1DG,Science,1,,,,,,,9,HIF1O1,"Individual, Family and Social Living (Alternate)",1,TIJ1O1,Exploring Technologies (Alternate),1,,,
"Charil,Adiana",M,411162450,411162450@gapps.yrdsb.ca,,,12,ENG4U1,English,1,ICS4U1,Computer Science,1,MCV4U1,Calculus and Vectors,1,MHF4U1,Advanced Functions,1,SCH4U1,Chemistry,1,SPH4U1,Physics,1,TEJ4M1,Computer Engineering Technology,1,,,,,,,,,,,,,7,CHW3M1,World History to the End of the 15th Century (Alternate),1,ADA3M1,Drama (Alternate),1,,,
"Andreana,Christin",M,490155380,490155380@gapps.yrdsb.ca,,,12,ENG4UE,English,1,ICS4U1,Computer Science,1,MCV4U1,Calculus and Vectors,1,MDM4U1,Mathematics of Data Management,1,MHF4U1,Advanced Functions,1,SBI4UE,Biology,1,SCH4UE,Chemistry,1,SPH4U1,Physics,1,,,,,,,,,,8,MDM4UE,Mathematics of Data Management (Alternate),1,IDC4UE,Interdisciplinary Studies (Alternate),1,,,
"Dallas,Shirleen",F,440903256,440903256@gapps.yrdsb.ca,,,11,CIA4UE,Analysing Current Economic Issues,1,ENG3UE,English,1,FSF3U1,Core French,1,MCR3U6,Functions,1,PSK4U1,Introductory Kinesiology,1,SBI3U6,Biology,1,SCH3U6,Chemistry,1,SPH4U1,Physics,1,,,,,,,,,,8,HFA4C1,Nutrition and Health (Alternate),1,,,,,,
"Alma,Kimberlyn",F,403353758,403353758@gapps.yrdsb.ca,,,12,CLN4U1,Canadian and International Law,1,HHG4M1,Issues in Human Growth and Development,1,HSB4U1,Challenge and Change in Society,1,HZT4U1,Philosophy: Questions and Theories,1,IDC4UE,Interdisciplinary Studies,1,PAF4O8,Personal & Fitness Activities-Female,1,ZREMOT,Remote Holding Code,0,,,,,,,,,,,,,7,CIA4U1,Analysing Current Economic Issues (Alternate),1,,,,,,
"Cher,Cristen",M,407258704,407258704@gapps.yrdsb.ca,,,11,COP3X#,Co Op Sem 1 or 2 Am or Pm,2,ENG3U1,English,1,HSP3U1,"Introduction to Anthropology, Psychology & Sociology",1,ICS3U1,Introduction to Computer Science,1,IDC4U1,Interdisciplinary Studies,1,MCR3U1,Functions,1,MHF4U1,Advanced Functions,1,,,,,,,,,,,,,7,BAF3M1,Financial Accounting Fundamentals (Alternate),1,CIE3M1,The Individual and the Economy (Alternate),1,,,
"Emmey,Donni",M,492215259,492215259@gapps.yrdsb.ca,,,9,AVI1O1,Visual Arts,1,CGC1DG,Issues in Canadian Geography,1,ENG1DG,English,1,FSF1DG,Core French,1,MTH1WG,Mathematics,1,PPL1O9,Healthy Active Living-Male,1,SNC1DG,Science,1,TIJ1O1,Exploring Technologies,1,,,,,,,,,,8,GLS1O1,Learning Strategies 1: Skills for Success in Secondary School (Alternate),1,AMI1O1,Instrumental Music-Band (Alternate),1,,,
"Petronilla,Jaquelyn",F,418279095,418279095@gapps.yrdsb.ca,,,10,ADB2O1,Drama - Musical Theatre,1,AWC2O1,Visual Arts- Ceramics,1,CHC2D1,Canadian History Since World War I,1,CHV2O1,Civics and Citizenship,0.5,ENG2D1,English,1,GLC2O1,Career Studies,0.5,LWSBD1,Spanish,1,MPM2D1,Principles of Mathematics,1,SNC2D1,Science,1,,,,,,,9,BBI2O1,Introduction to Business (Alternate),1,,,,,,
"Isahella,Madlin",F,415806670,415806670@gapps.yrdsb.ca,,,9,AMR1O1,Repertoire,1,AMV1O1,Music - Vocal/Choral,1,BTT1O1,Information and Communication Techn,1,CGC1DG,Issues in Canadian Geography,1,ENG1DG,English,1,FSF1DG,Core French,1,MTH1WG,Mathematics,1,PPL1O8,Healthy Active Living-Female,1,SNC1DG,Science,1,,,,,,,9,AVI1O1,Visual Arts (Alternate),1,HIF1O1,"Individual, Family and Social Living (Alternate)",1,,,
"Vitoria,Aubry",M,479859445,479859445@gapps.yrdsb.ca,,,11,ENG3UE,English,1,ICS4UE,Computer Science,1,MCR3U6,Functions,1,MDM4UE,Mathematics of Data Management,1,SBI3U6,Biology,1,SCH3U6,Chemistry,1,SPH3U1,Physics,1,SPH4U1,Physics,1,,,,,,,,,,8,,,,,,,,,
"Benni,Robinette",F,489517370,489517370@gapps.yrdsb.ca,,,9,ADA1O1,Drama,1,CGC1P1,Geography of Canada,1,ENG1D1,English,1,FSF1D1,Core French,1,HIF1O1,"Individual, Family and Social Living",1,MTH1W1,Mathematics,1,PAI1O1,Individual & Small Group Activities,1,SNC1P1,Science,1,,,,,,,,,,8,AVI1O1,Visual Arts (Alternate),1,TIJ1O1,Exploring Technologies (Alternate),1,,,
"Truda,Jsandye",F,455459372,455459372@gapps.yrdsb.ca,,,10,AWC2O1,Visual Arts- Ceramics,1,CHC2D1,Canadian History Since World War I,1,CHV2O1,Civics and Citizenship,0.5,ENG2D1,English,1,GLC2O1,Career Studies,0.5,HFN2O1,Food and Nutrition,1,MPM2D1,Principles of Mathematics,1,PAI2O1,Individual & Small Group Activities,1,SNC2D1,Science,1,,,,,,,9,ADA2O1,Drama (Alternate),1,,,,,,
"Robina,Faun",M,406287215,406287215@gapps.yrdsb.ca,,,10,BBI2O1,Introduction to Business,1,CHC2D1,Canadian History Since World War I,1,CHV2O1,Civics and Citizenship,0.5,ENG2D1,English,1,FSF2D1,Core French,1,GLC2O1,Career Studies,0.5,MPM2D1,Principles of Mathematics,1,SNC2D1,Science,1,TEJ2O1,Computer Technology,1,,,,,,,9,AWC2O1,Visual Arts- Ceramics (Alternate),1,ICS2O1,Introduction to Computer Studies (Alternate),1,,,
"Rosanne,Tiphany",M,454598111,454598111@gapps.yrdsb.ca,,,12,ALEP2B,ALEP SEM 2-2 CREDITS OUT,0,ALEP2K,ALEP SEM 2-1 CREDIT IN SCHOOL,0,ALEP2O,ALEP SEM 2 - 1 CREDIT OUT,0,ENG4UK,English,1,MHF4UK,Advanced Functions,2,PSK4UK,Introductory Kinesiology,1,,,,,,,,,,,,,,,,6,,,,,,,,,
"Malinde,Zoe",F,478002885,478002885@gapps.yrdsb.ca,,,11,AWL3M1,Visual Arts - Drawing,1,ENG3U1,English,1,ICS3U1,Introduction to Computer Science,1,MCR3U1,Functions,1,SCH3U1,Chemistry,1,SPH3U1,Physics,1,TDJ3M1,Technological Design,1,TEJ3M1,Computer Engineering Technology,1,,,,,,,,,,8,CHT3O1,World History Since 1900 : Global and Regional Interactions (Alternate),1,,,,,,
